Hierarchy,Id,Term,ChangeType,DescriptionId,Priority,
Clinical finding (finding),83294006,Haematoma of broad ligament -Prev.pref: Hematoma of broad ligament,Preferred change,138135015,47
Clinical finding (finding),83414005,Macrocytic anaemia -Prev.pref: Macrocytic anemia,Preferred change,138355014,47
Clinical finding (finding),83563007,Renal haemosiderosis -Prev.pref: Renal hemosiderosis,Preferred change,138593015,47
Clinical finding (finding),83586000,Ehlers-Danlos syndrome&#44; dysfibronectinaemic -Prev.pref: Ehlers-Danlos syndrome&#44; dysfibronectinemic,Preferred change,138627019,47
Clinical finding (finding),83628005,Chronic gastrointestinal haemorrhage -Prev.pref: Chronic gastrointestinal hemorrhage,Preferred change,138693013,47
Clinical finding (finding),83727005,Haemorrhagic pulmonary infarction -Prev.pref: Hemorrhagic pulmonary infarction,Preferred change,138847012,47
Clinical finding (finding),83761007,Hepatic haemosiderosis -Prev.pref: Hepatic hemosiderosis,Preferred change,138905014,47
Clinical finding (finding),83779006,Palinaesthesia -Prev.pref: Palinesthesia,Preferred change,138932016,47
Clinical finding (finding),83832001,Metachromatic leucodystrophy without arylsulphatase deficiency -Prev.pref: Metachromatic leukodystrophy without arylsulfatase deficiency,Preferred change,139014012,47
Clinical finding (finding),83850008,Uraemic acidosis -Prev.pref: Uremic acidosis,Preferred change,139045011,47
Clinical finding (finding),84002002,Paedophilia -Prev.pref: Pedophilia,Preferred change,139290010,47
Clinical finding (finding),84007008,Shock during AND/OR following labor AND/OR delivery -Prev.pref: Shock during AND/OR following labour AND/OR delivery,Preferred change,505870013,47
Clinical finding (finding),84027009,Pernicious anaemia -Prev.pref: Pernicious anemia,Preferred change,139331010,47
Clinical finding (finding),84046005,Retrocaecal hernia -Prev.pref: Retrocecal hernia,Preferred change,139360018,47
Clinical finding (finding),84124004,Gastrojejunal ulcer with haemorrhage -Prev.pref: Gastrojejunal ulcer with hemorrhage,Preferred change,139505014,47
Clinical finding (finding),84178004,Conjunctival edema -Prev.pref: Conjunctival oedema,Preferred change,505951019,47
Clinical finding (finding),84188003,Thalassaemia syndrome -Prev.pref: Thalassemia syndrome,Preferred change,139619015,47
Clinical finding (finding),84260001,Haemoglobinopathy with cyanosis -Prev.pref: Hemoglobinopathy with cyanosis,Preferred change,139738019,47
Clinical finding (finding),84324009,Bacterial colony color -Prev.pref: Bacterial colony colour,Preferred change,506017012,47
Clinical finding (finding),84457005,Spontaneous onset of labor -Prev.pref: Spontaneous onset of labour,Preferred change,506074010,47
Clinical finding (finding),84614006,Blue color -Prev.pref: Blue colour,Preferred change,506138016,47
Clinical finding (finding),84621006,Injury of esophagus with open wound into thoracic cavity -Prev.pref: Injury of oesophagus with open wound into thoracic cavity,Preferred change,506146015,47
Clinical finding (finding),84693004,Intervillous haemorrhage of placenta -Prev.pref: Intervillous hemorrhage of placenta,Preferred change,140410019,47
Clinical finding (finding),84792001,Extradural haemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level -Prev.pref: Extradural hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level,Preferred change,140578018,47
Clinical finding (finding),84828003,Leucopenia -Prev.pref: Leukopenia,Preferred change,140635015,47
Clinical finding (finding),84937002,Cerebral hyponatraemia -Prev.pref: Cerebral hyponatremia,Preferred change,140826012,47
Clinical finding (finding),84969006,Fetal OR intrauterine acidosis&#44; not clear if noted before OR after onset of labor in liveborn infant -Prev.pref: Foetal OR intrauterine acidosis&#44; not clear if noted before OR after onset of labour in liveborn infant,Preferred change,2794760016,47
Clinical finding (finding),85007004,Meralgia paraesthetica -Prev.pref: Meralgia paresthetica,Preferred change,140940014,47
Clinical finding (finding),85039006,Postpartum amenorrhea-galactorrhea syndrome -Prev.pref: Postpartum amenorrhoea-galactorrhea syndrome,Preferred change,3044087017,47
Clinical finding (finding),85187004,Tympanites of caecum -Prev.pref: Tympanites of cecum,Preferred change,141232018,47
Clinical finding (finding),85223007,Complication of haemodialysis -Prev.pref: Complication of hemodialysis,Preferred change,141287017,47
Clinical finding (finding),85363005,Increased keratinisation -Prev.pref: Increased keratinization,Preferred change,141500017,47
Clinical finding (finding),85422000,alpha^+^ Thalassaemia&#44; nondeletion type -Prev.pref: alpha^+^ Thalassemia&#44; nondeletion type,Preferred change,141589018,47
Clinical finding (finding),85479007,Color changes during tooth formation -Prev.pref: Colour changes during tooth formation,Preferred change,506536011,47
Clinical finding (finding),85512009,Contact dermatitis due to jewellery -Prev.pref: Contact dermatitis due to jewelry,Preferred change,141732019,47
Clinical finding (finding),85521005,Acute lower gastrointestinal haemorrhage -Prev.pref: Acute lower gastrointestinal hemorrhage,Preferred change,141746019,47
Clinical finding (finding),85539001,Haemorrhage of newborn -Prev.pref: Hemorrhage of newborn,Preferred change,141778010,47
Clinical finding (finding),85557000,HPFH deletion type -Prev.pref: Hereditary persistence of foetal haemoglobin (HPFH) deletion type,Preferred change,2795252012,47
Clinical finding (finding),85568000,Sporadic goiter -Prev.pref: Sporadic goitre,Preferred change,201224011,47
Clinical finding (finding),85570009,Anaemia due to vitamin A deficiency -Prev.pref: Anemia due to vitamin A deficiency,Preferred change,141842014,47
Clinical finding (finding),85638002,Cerebrospinal fluid rhinorrhea -Prev.pref: Cerebrospinal fluid rhinorrhoea,Preferred change,506645017,47
Clinical finding (finding),85649008,Megaloblastic anaemia due to folate deficiency -Prev.pref: Megaloblastic anemia due to folate deficiency,Preferred change,141971014,47
Clinical finding (finding),85665009,Tumor confined within capsule -Prev.pref: Tumour confined within capsule,Preferred change,142003013,47
Clinical finding (finding),85746008,Anaemia due to protein deficiency -Prev.pref: Anemia due to protein deficiency,Preferred change,142125016,47
Clinical finding (finding),85787009,Chronic gastric ulcer with haemorrhage&#44; with perforation AND with obstruction -Prev.pref: Chronic gastric ulcer with hemorrhage&#44; with perforation AND with obstruction,Preferred change,142209015,47
Clinical finding (finding),85796009,Afibrinogenaemia following molar AND/OR ectopic pregnancy -Prev.pref: Afibrinogenemia following molar AND/OR ectopic pregnancy,Preferred change,142220015,47
Clinical finding (finding),85833008,Abscess of esophagus -Prev.pref: Abscess of oesophagus,Preferred change,201241013,47
Clinical finding (finding),85859006,Chronic gastric ulcer with haemorrhage AND with obstruction -Prev.pref: Chronic gastric ulcer with hemorrhage AND with obstruction,Preferred change,142332019,47
Clinical finding (finding),85892000,Promiscuous behavior -Prev.pref: Promiscuous behaviour,Preferred change,506802014,47
Clinical finding (finding),85897006,Bacterial colony haemolysis&#44; beta -Prev.pref: Bacterial colony hemolysis&#44; beta,Preferred change,142393014,47
Clinical finding (finding),86030004,Secondary physiologic amenorrhea -Prev.pref: Secondary physiologic amenorrhoea,Preferred change,201255017,47
Clinical finding (finding),86182004,Extradural haemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level -Prev.pref: Extradural hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) without return to pre-existing conscious level,Preferred change,142911018,47
Clinical finding (finding),86208007,Loin pain-haematuria syndrome -Prev.pref: Loin pain-hematuria syndrome,Preferred change,142950019,47
Clinical finding (finding),86225009,Hapten type high affinity haemolytic anaemia -Prev.pref: Hapten type high affinity hemolytic anemia,Preferred change,142985019,47
Clinical finding (finding),86242003,alpha^+^ Thalassaemia&#44; deletion type -Prev.pref: alpha^+^ Thalassemia&#44; deletion type,Preferred change,143020018,47
Clinical finding (finding),86256001,Haematoma of cord -Prev.pref: Hematoma of cord,Preferred change,143046019,47
Clinical finding (finding),86258000,Chronic duodenal ulcer with haemorrhage&#44; with perforation AND with obstruction -Prev.pref: Chronic duodenal ulcer with hemorrhage&#44; with perforation AND with obstruction,Preferred change,143049014,47
Clinical finding (finding),86325007,Non megaloblastic anaemia due to alcoholism -Prev.pref: Non megaloblastic anemia due to alcoholism,Preferred change,143168010,47
Clinical finding (finding),86448001,Anaemia due to vitamin B>6< deficiency -Prev.pref: Anemia due to vitamin B>6< deficiency,Preferred change,143358011,47
Clinical finding (finding),86573003,Hyperaemia of eyelid -Prev.pref: Hyperemia of eyelid,Preferred change,143569013,47
Clinical finding (finding),86615009,Epidemic diarrhea -Prev.pref: Epidemic diarrhoea,Preferred change,201288012,47
Clinical finding (finding),86664001,Fetal OR intrauterine hypercapnia first noted during labor AND/OR delivery in liveborn infant -Prev.pref: Fetal OR intrauterine hypercapnia first noted during labour AND/OR delivery in liveborn infant,Preferred change,507199019,47
Clinical finding (finding),86708008,Seborrhea -Prev.pref: Seborrhoea,Preferred change,143792011,47
Clinical finding (finding),86715000,beta^0^ Thalassaemia -Prev.pref: beta^0^ Thalassemia,Preferred change,143810012,47
Clinical finding (finding),86773000,Edematous laryngitis -Prev.pref: Oedematous laryngitis,Preferred change,143906010,47
Clinical finding (finding),86859003,G-6-PD variant enzyme deficiency anaemia -Prev.pref: G-6-PD variant enzyme deficiency anemia,Preferred change,144047015,47
Clinical finding (finding),86891002,Illegal termination of pregnancy complicated by delayed and/or excessive haemorrhage -Prev.pref: Illegal termination of pregnancy complicated by delayed and/or excessive hemorrhage,Preferred change,2966812016,47
Clinical finding (finding),86895006,Acute duodenal ulcer with haemorrhage AND perforation -Prev.pref: Acute duodenal ulcer with hemorrhage AND perforation,Preferred change,144111018,47
Clinical finding (finding),86907008,Acquired generalised lipodystrophy -Prev.pref: Acquired generalized lipodystrophy,Preferred change,144138013,47
Clinical finding (finding),86986002,Haemolytic disease of foetus OR newborn due to RhD isoimmunisation -Prev.pref: Hemolytic disease of fetus OR newborn due to RhD isoimmunization,Preferred change,2155367014,47
Clinical finding (finding),87020000,Subarachnoid haemorrhage following injury without open intracranial wound AND with brief loss of consciousness (less than one hour) -Prev.pref: Subarachnoid hemorrhage following injury without open intracranial wound AND with brief loss of consciousness (less than one hour),Preferred change,144313014,47
Clinical finding (finding),87047005,Congenital cyst of esophagus -Prev.pref: Congenital cyst of oesophagus,Preferred change,201318015,47
Clinical finding (finding),87194000,Nerve fiber bundle defect -Prev.pref: Nerve fibre bundle defect,Preferred change,507460016,47
Clinical finding (finding),87253004,Subarachnoid haemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours) -Prev.pref: Subarachnoid hemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours),Preferred change,144684019,47
Clinical finding (finding),87305000,Repression - mental defence mechanism -Prev.pref: Repression - mental defense mechanism,Preferred change,507513014,47
Clinical finding (finding),87345009,Subdural haemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level -Prev.pref: Subdural hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level,Preferred change,144822016,47
Clinical finding (finding),87420007,Localised adhesions AND/OR strands of conjunctiva -Prev.pref: Localized adhesions AND/OR strands of conjunctiva,Preferred change,144936013,47
Clinical finding (finding),87522002,Iron deficiency anaemia -Prev.pref: Iron deficiency anemia,Preferred change,145104011,47
Clinical finding (finding),87649007,Maladaptive behavior associated with physical illness -Prev.pref: Maladaptive behaviour associated with physical illness,Preferred change,507675018,47
Clinical finding (finding),87695000,Necrotising bronchiolitis -Prev.pref: Necrotizing bronchiolitis,Preferred change,145399019,47
Clinical finding (finding),87696004,Haemorrhagic cystitis -Prev.pref: Hemorrhagic cystitis,Preferred change,145400014,47
Clinical finding (finding),87756006,Acute duodenal ulcer with haemorrhage AND obstruction -Prev.pref: Acute duodenal ulcer with hemorrhage AND obstruction,Preferred change,145494013,47
Clinical finding (finding),87763006,Lower gastrointestinal haemorrhage -Prev.pref: Lower gastrointestinal hemorrhage,Preferred change,145509013,47
Clinical finding (finding),87796008,Gastrojejunal ulcer with haemorrhage AND with perforation but without obstruction -Prev.pref: Gastrojejunal ulcer with hemorrhage AND with perforation but without obstruction,Preferred change,145560014,47
Clinical finding (finding),87806008,Megaloblastic anaemia due to tropical sprue -Prev.pref: Megaloblastic anemia due to tropical sprue,Preferred change,145574019,47
Clinical finding (finding),87810006,Megaloblastic anaemia due to alcoholism -Prev.pref: Megaloblastic anemia due to alcoholism,Preferred change,145580010,47
Clinical finding (finding),87814002,Marginal placenta praevia with intrapartum haemorrhage -Prev.pref: Marginal placenta previa with intrapartum hemorrhage,Preferred change,145586016,47
Clinical finding (finding),87816000,Poisoning by sulfone -Prev.pref: Poisoning by sulphone,Preferred change,507762011,47
Clinical finding (finding),87842000,Generalised neuromuscular exhaustion syndrome -Prev.pref: Generalized neuromuscular exhaustion syndrome,Preferred change,145629018,47
Clinical finding (finding),87898000,Neonatal hypomagnesaemia -Prev.pref: Neonatal hypomagnesemia,Preferred change,145715011,47
Clinical finding (finding),88050005,Haematoma of pinna -Prev.pref: Hematoma of pinna,Preferred change,145963019,47
Clinical finding (finding),88219000,Celiac plexus syndrome -Prev.pref: Coeliac plexus syndrome,Preferred change,146251013,47
Clinical finding (finding),88351001,Hypercalcaemia associated with chronic dialysis -Prev.pref: Hypercalcemia associated with chronic dialysis,Preferred change,146488013,47
Clinical finding (finding),88587007,Premature ageing -Prev.pref: Premature aging,Preferred change,146882015,47
Clinical finding (finding),88700009,Fungal ulcer of esophagus -Prev.pref: Fungal ulcer of oesophagus,Preferred change,201417012,47
Clinical finding (finding),88714009,Transient hypogammaglobulinaemia of infancy -Prev.pref: Transient hypogammaglobulinemia of infancy,Preferred change,147094016,47
Clinical finding (finding),88747000,Subarachnoid haemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level -Prev.pref: Subarachnoid hemorrhage following injury without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level,Preferred change,147146018,47
Clinical finding (finding),88854002,Diamond-Blackfan anaemia -Prev.pref: Diamond-Blackfan anemia,Preferred change,147325015,47
Clinical finding (finding),88861003,Decreased haem-haem interaction -Prev.pref: Decreased heme-heme interaction,Preferred change,147341019,47
Clinical finding (finding),88995000,Edema of scrotum -Prev.pref: Oedema of scrotum,Preferred change,508302013,47
Clinical finding (finding),89042005,Greyish color -Prev.pref: Greyish colour,Preferred change,1207827011,47
Clinical finding (finding),89057003,Leucoplakia of oesophagus -Prev.pref: Leukoplakia of esophagus,Preferred change,147665010,47
Clinical finding (finding),89062002,Fetal OR neonatal jaundice from infection -Prev.pref: Foetal OR neonatal jaundice from infection,Preferred change,2819950014,47
Clinical finding (finding),89077005,Nail discoloration -Prev.pref: Nail discolouration,Preferred change,508333010,47
Clinical finding (finding),89091004,Edema of eyelid -Prev.pref: Oedema of eyelid,Preferred change,508342015,47
Clinical finding (finding),89112009,Aregenerative anaemia -Prev.pref: Aregenerative anemia,Preferred change,147758014,47
Clinical finding (finding),89199004,Congenital web of esophagus -Prev.pref: Congenital web of oesophagus,Preferred change,201445018,47
Clinical finding (finding),89327000,Increased haem-haem interaction -Prev.pref: Increased heme-heme interaction,Preferred change,148122010,47
Clinical finding (finding),89469000,Chronic duodenal ulcer with haemorrhage -Prev.pref: Chronic duodenal ulcer with hemorrhage,Preferred change,148344012,47
Clinical finding (finding),89474008,Negative for metastatic tumor -Prev.pref: Negative for metastatic tumour,Preferred change,201459013,47
Clinical finding (finding),89489004,Haemorrhagic stomatitis -Prev.pref: Hemorrhagic stomatitis,Preferred change,148375015,47
Clinical finding (finding),89535003,Poisoning by estrogen -Prev.pref: Poisoning by oestrogen,Preferred change,508554016,47
Clinical finding (finding),89555002,Cardiac edema -Prev.pref: Cardiac oedema,Preferred change,508574011,47
Clinical finding (finding),89627008,Hyponatraemia -Prev.pref: Hyponatremia,Preferred change,148595013,47
Clinical finding (finding),89719007,Thyrotoxicosis without goiter OR other cause -Prev.pref: Thyrotoxicosis without goitre OR other cause,Preferred change,201472014,47
Clinical finding (finding),89748001,Acute gastric ulcer with haemorrhage -Prev.pref: Acute gastric ulcer with hemorrhage,Preferred change,148789010,47
Clinical finding (finding),89810003,^A^gamma delta beta^0^ thalassaemia -Prev.pref: ^A^gamma delta beta^0^ thalassemia,Preferred change,2837537019,47
Clinical finding (finding),89966002,Haematoma of scrotum -Prev.pref: Hematoma of scrotum,Preferred change,149128018,47
Clinical finding (finding),89993004,Haematoma of vas deferens -Prev.pref: Hematoma of vas deferens,Preferred change,149179012,47
Clinical finding (finding),90053006,Haematocolpometra -Prev.pref: Hematocolpometra,Preferred change,149277018,47
Clinical finding (finding),90099008,Subcortical leucoencephalopathy -Prev.pref: Subcortical leukoencephalopathy,Preferred change,149344015,47
Clinical finding (finding),90108007,Fetal OR intrauterine anoxia AND/OR hypoxia not clear if noted before OR after onset of labor in liveborn infant -Prev.pref: Foetal OR intrauterine anoxia AND/OR hypoxia not clear if noted before OR after onset of labour in liveborn infant,Preferred change,2794032012,47
Clinical finding (finding),90127001,Fetus papyraceous -Prev.pref: Foetus papyraceous,Preferred change,2881895013,47
Clinical finding (finding),90165008,Subdural haemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours) -Prev.pref: Subdural hemorrhage following injury with open intracranial wound AND moderate loss of consciousness (1-24 hours),Preferred change,149462011,47
Clinical finding (finding),90175006,Secondary acquired sideroblastic anaemia -Prev.pref: Secondary acquired sideroblastic anemia,Preferred change,178821012,47
Clinical finding (finding),90178008,Extradural haemorrhage following injury without open intracranial wound AND with loss of consciousness -Prev.pref: Extradural hemorrhage following injury without open intracranial wound AND with loss of consciousness,Preferred change,149485012,47
Clinical finding (finding),90257004,Chronic gastrojejunal ulcer with haemorrhage AND obstruction -Prev.pref: Chronic gastrojejunal ulcer with hemorrhage AND obstruction,Preferred change,149607014,47
Clinical finding (finding),90306000,Trial labor -Prev.pref: Trial labour,Preferred change,508946012,47
Clinical finding (finding),90415008,Immature behavior -Prev.pref: Immature behaviour,Preferred change,508989011,47
Clinical finding (finding),90458007,Internal haemorrhoids -Prev.pref: Internal hemorrhoids,Preferred change,149919015,47
Clinical finding (finding),90489006,Peptic ulcer with haemorrhage AND with perforation but without obstruction -Prev.pref: Peptic ulcer with hemorrhage AND with perforation but without obstruction,Preferred change,149975019,47
Clinical finding (finding),90496008,Generalised epidermolysis bullosa simplex -Prev.pref: Generalized epidermolysis bullosa simplex,Preferred change,149986017,47
Clinical finding (finding),90505000,Autosomal recessive hypophosphataemic vitamin D refractory rickets -Prev.pref: Autosomal recessive hypophosphatemic vitamin D refractory rickets,Preferred change,150001012,47
Clinical finding (finding),90562004,Fetal distress&#44; in liveborn infant -Prev.pref: Foetal distress&#44; in liveborn infant,Preferred change,2793508015,47
Clinical finding (finding),90701007,Late apnea -Prev.pref: Late apnoea,Preferred change,509117014,47
Clinical finding (finding),90818000,Spontaneous fetal evolution&#44; Denham's method -Prev.pref: Spontaneous foetal evolution&#44; Denham's method,Preferred change,201551013,47
Clinical finding (finding),90860001,Localised osteoarthrosis uncertain if primary OR secondary -Prev.pref: Localized osteoarthrosis uncertain if primary OR secondary,Preferred change,150575011,47
Clinical finding (finding),90891007,Ischaemic enterocolitis -Prev.pref: Ischemic enterocolitis,Preferred change,150620010,47
Clinical finding (finding),90935002,Haemophilia -Prev.pref: Hemophilia,Preferred change,150692012,47
Clinical finding (finding),90998002,Yellow color -Prev.pref: Yellow colour,Preferred change,509254013,47
Clinical finding (finding),91002001,Leucoplakia of tongue -Prev.pref: Leukoplakia of tongue,Preferred change,150796018,47
Clinical finding (finding),91019004,Paraesthesia -Prev.pref: Paresthesia,Preferred change,150830016,47
Clinical finding (finding),91216000,Intracranial haemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level -Prev.pref: Intracranial hemorrhage following injury with open intracranial wound AND prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level,Preferred change,151139013,47
Clinical finding (finding),91217009,Megaloblastic anaemia due to pregnancy -Prev.pref: Megaloblastic anemia due to pregnancy,Preferred change,151141014,47
Clinical finding (finding),91249009,Criminal behavior -Prev.pref: Criminal behaviour,Preferred change,509374015,47
Clinical finding (finding),91377003,Transient hyperprolactinaemia -Prev.pref: Transient hyperprolactinemia,Preferred change,151392013,47
Clinical finding (finding),91411007,Autoimmune haemolytic anaemia due to IgA -Prev.pref: Autoimmune hemolytic anemia due to IgA,Preferred change,151440017,47
Clinical finding (finding),91484005,Failure of induction of labor by oxytocic drugs -Prev.pref: Failure of induction of labour by oxytocic drugs,Preferred change,509464019,47
Clinical finding (finding),91487003,Diaper rash -Prev.pref: Nappy rash,Preferred change,151554011,47
Clinical finding (finding),91631003,Open wound of cervical esophagus without complication -Prev.pref: Open wound of cervical oesophagus without complication,Preferred change,509555010,47
Clinical finding (finding),91850001,Acquired discoloration of enamel associated with aging -Prev.pref: Acquired discolouration of enamel associated with ageing,Preferred change,509735012,47
Clinical finding (finding),91851002,Acquired discoloration of enamel -Prev.pref: Acquired discolouration of enamel,Preferred change,509737016,47
Clinical finding (finding),91854005,Acute leukaemia in remission -Prev.pref: Acute leukemia in remission,Preferred change,152146018,47
Clinical finding (finding),91855006,Acute leukaemia -Prev.pref: Acute leukemia,Preferred change,152149013,47
Clinical finding (finding),91856007,Acute lymphoid leukaemia in remission -Prev.pref: Acute lymphoid leukemia in remission,Preferred change,152152017,47
Clinical finding (finding),91857003,Acute lymphoid leukaemia -Prev.pref: Acute lymphoid leukemia,Preferred change,152153010,47
Clinical finding (finding),91858008,Acute monocytic leukaemia in remission -Prev.pref: Acute monocytic leukemia in remission,Preferred change,152155015,47
Clinical finding (finding),91860005,Acute myeloid leukaemia in remission -Prev.pref: Acute myeloid leukemia in remission,Preferred change,152158018,47
Clinical finding (finding),91861009,Acute myeloid leukaemia&#44; disease -Prev.pref: Acute myeloid leukemia&#44; disease,Preferred change,509749015,47
Clinical finding (finding),91867008,Adult form of celiac disease -Prev.pref: Adult form of coeliac disease,Preferred change,509751016,47
Clinical finding (finding),91939003,Allergy to sulfonamides -Prev.pref: Allergy to sulphonamides,Preferred change,509773011,47
Clinical finding (finding),91958007,Benign neoplasm of abdominal esophagus -Prev.pref: Benign neoplasm of abdominal oesophagus,Preferred change,201613017,47
Clinical finding (finding),92040001,Benign neoplasm of caecum -Prev.pref: Benign neoplasm of cecum,Preferred change,152446013,47
Clinical finding (finding),92054009,Benign neoplasm of cervical esophagus -Prev.pref: Benign neoplasm of cervical oesophagus,Preferred change,201616013,47
Clinical finding (finding),92091003,Benign neoplasm of esophagus -Prev.pref: Benign neoplasm of oesophagus,Preferred change,201618014,47
Clinical finding (finding),92193002,Benign neoplasm of lower third of esophagus -Prev.pref: Benign neoplasm of lower third of oesophagus,Preferred change,201620012,47
Clinical finding (finding),92219005,Benign neoplasm of middle third of esophagus -Prev.pref: Benign neoplasm of middle third of oesophagus,Preferred change,201621011,47
Clinical finding (finding),92322005,Benign neoplasm of retrocaecal tissue -Prev.pref: Benign neoplasm of retrocecal tissue,Preferred change,152813010,47
Clinical finding (finding),92436004,Benign neoplasm of thoracic esophagus -Prev.pref: Benign neoplasm of thoracic oesophagus,Preferred change,201623014,47
Clinical finding (finding),92462008,Benign neoplasm of upper third of esophagus -Prev.pref: Benign neoplasm of upper third of oesophagus,Preferred change,201626018,47
Clinical finding (finding),92508006,Burkitt's tumor of intra-abdominal lymph nodes -Prev.pref: Burkitt's tumour of intra-abdominal lymph nodes,Preferred change,201628017,47
Clinical finding (finding),92509003,Burkitt's tumor of intrapelvic lymph nodes -Prev.pref: Burkitt's tumour of intrapelvic lymph nodes,Preferred change,201629013,47
Clinical finding (finding),92510008,Burkitt's tumor of intrathoracic lymph nodes -Prev.pref: Burkitt's tumour of intrathoracic lymph nodes,Preferred change,201630015,47
Clinical finding (finding),92511007,Burkitt's tumor of lymph nodes of axilla AND/OR upper limb -Prev.pref: Burkitt's tumour of lymph nodes of axilla AND/OR upper limb,Preferred change,201631016,47
Clinical finding (finding),92512000,Burkitt's tumor of lymph nodes of head&#44; face AND/OR neck -Prev.pref: Burkitt's tumour of lymph nodes of head&#44; face AND/OR neck,Preferred change,201632011,47
Clinical finding (finding),92513005,Burkitt's tumor of lymph nodes of inguinal region AND/OR lower limb -Prev.pref: Burkitt's tumour of lymph nodes of inguinal region AND/OR lower limb,Preferred change,201633018,47
Clinical finding (finding),92514004,Burkitt's tumor of lymph nodes of multiple sites -Prev.pref: Burkitt's tumour of lymph nodes of multiple sites,Preferred change,201634012,47
Clinical finding (finding),92515003,Burkitt's tumor of spleen -Prev.pref: Burkitt's tumour of spleen,Preferred change,201635013,47
Clinical finding (finding),92516002,Burkitt's tumor of extranodal AND/OR solid organ site -Prev.pref: Burkitt's tumour of extranodal AND/OR solid organ site,Preferred change,201636014,47
Clinical finding (finding),92559007,Carcinoma in situ of caecum -Prev.pref: Carcinoma in situ of cecum,Preferred change,153123012,47
Clinical finding (finding),92563000,Carcinoma in situ of cervical esophagus -Prev.pref: Carcinoma in situ of cervical oesophagus,Preferred change,201639019,47
Clinical finding (finding),92585006,Carcinoma in situ of esophagus -Prev.pref: Carcinoma in situ of oesophagus,Preferred change,201640017,47
Clinical finding (finding),92648009,Carcinoma in situ of lower third of esophagus -Prev.pref: Carcinoma in situ of lower third of oesophagus,Preferred change,201641018,47
Clinical finding (finding),92658008,Carcinoma in situ of middle third of esophagus -Prev.pref: Carcinoma in situ of middle third of oesophagus,Preferred change,201642013,47
Clinical finding (finding),92780003,Carcinoma in situ of upper third of esophagus -Prev.pref: Carcinoma in situ of upper third of oesophagus,Preferred change,510099014,47
Clinical finding (finding),92811003,Chronic leukaemia in remission -Prev.pref: Chronic leukemia in remission,Preferred change,153434018,47
Clinical finding (finding),92812005,Chronic leukaemia -Prev.pref: Chronic leukemia,Preferred change,153437013,47
Clinical finding (finding),92813000,Chronic lymphoid leukaemia in remission -Prev.pref: Chronic lymphoid leukemia in remission,Preferred change,153440013,47
Clinical finding (finding),92814006,Chronic lymphoid leukaemia&#44; disease -Prev.pref: Chronic lymphoid leukemia&#44; disease,Preferred change,510119011,47
Clinical finding (finding),92817004,Chronic myeloid leukaemia in remission -Prev.pref: Chronic myeloid leukemia in remission,Preferred change,153446019,47
Clinical finding (finding),92818009,Chronic myeloid leukaemia -Prev.pref: Chronic myeloid leukemia,Preferred change,153447011,47
Clinical finding (finding),92826001,Colitoxaemia -Prev.pref: Colitoxemia,Preferred change,153465010,47
Clinical finding (finding),93142004,Leukaemia in remission -Prev.pref: Leukemia in remission,Preferred change,154094015,47
Clinical finding (finding),93143009,Leukaemia -Prev.pref: Leukemia,Preferred change,154100017,47
Clinical finding (finding),93144003,Leukaemic reticuloendotheliosis of intra-abdominal lymph nodes -Prev.pref: Leukemic reticuloendotheliosis of intra-abdominal lymph nodes,Preferred change,154105010,47
Clinical finding (finding),93145002,Leukaemic reticuloendotheliosis of intrapelvic lymph nodes -Prev.pref: Leukemic reticuloendotheliosis of intrapelvic lymph nodes,Preferred change,154107019,47
Clinical finding (finding),93146001,Leukaemic reticuloendotheliosis of intrathoracic lymph nodes -Prev.pref: Leukemic reticuloendotheliosis of intrathoracic lymph nodes,Preferred change,154109016,47
Clinical finding (finding),93147005,Leukaemic reticuloendotheliosis of lymph nodes of axilla AND/OR upper limb -Prev.pref: Leukemic reticuloendotheliosis of lymph nodes of axilla AND/OR upper limb,Preferred change,154112018,47
Clinical finding (finding),93148000,Leukaemic reticuloendotheliosis of lymph nodes of head&#44; face AND/OR neck -Prev.pref: Leukemic reticuloendotheliosis of lymph nodes of head&#44; face AND/OR neck,Preferred change,154116015,47
Clinical finding (finding),93149008,Leukaemic reticuloendotheliosis of lymph nodes of inguinal region AND/OR lower limb -Prev.pref: Leukemic reticuloendotheliosis of lymph nodes of inguinal region AND/OR lower limb,Preferred change,154120016,47
